site,location_id,X,Y
IL-RT,RT-I12,-88.15471321,39.88268031
IL-RT,RT-I13,-88.15471229,39.88234860000001
IL-RT,RT-I14,-88.15471088,39.881986250000004
IL-RT,RT-I15,-88.15471004,39.881648
IL-RT,RT-I16,-88.15470856,39.88131645
IL-RT,RT-I17,-88.1547104,39.88097306
IL-RT,RT-I18,-88.15470799,39.880638220000016
IL-RT,RT-I19,-88.15471091,39.88030818
IL-RT,RT-I2,-88.15472552,39.88599964
IL-RT,RT-I3,-88.15472384,39.885665190000005
IL-RT,RT-I4,-88.15472224,39.88533274999999
IL-RT,RT-I5,-88.15472096,39.884999689999994
IL-RT,RT-I6,-88.1547188,39.88466748
IL-RT,RT-I7,-88.1547193,39.88433422
IL-RT,RT-I8,-88.15471737000001,39.88400573000001
IL-RT,RT-I9,-88.15471666,39.88367443999999
IL-RT,RT-J1,-88.15515396,39.88620789000001
IL-RT,RT-J10,-88.15514448,39.88321188
IL-RT,RT-J11,-88.15514324,39.88288167000001
IL-RT,RT-J12,-88.15514192,39.882548629999995
IL-RT,RT-J13,-88.15514139,39.88221633999999
IL-RT,RT-J14,-88.15514014,39.88188372
IL-RT,RT-J15,-88.15513948,39.881549459999995
IL-RT,RT-J16,-88.15513879,39.88123808
IL-RT,RT-J17,-88.15513675,39.88098184
IL-RT,RT-J18,-88.15513663,39.88064887
IL-RT,RT-J19,-88.15513553,39.88031345
IL-RT,RT-J2,-88.15515154,39.885871709999996
IL-RT,RT-J3,-88.15515004,39.885538479999994
IL-RT,RT-J4,-88.15514775000001,39.88520578000001
IL-RT,RT-J5,-88.15514835,39.88487286000001
IL-RT,RT-J6,-88.15514734000001,39.88454087000001
IL-RT,RT-J7,-88.15514779,39.8842122
IL-RT,RT-J8,-88.15514544,39.88387787
IL-RT,RT-J9,-88.15514414000002,39.88354495
IL-RT,RT-K1,-88.15560589000002,39.88632813999999
IL-RT,RT-K10,-88.15559618,39.88333450999998
IL-RT,RT-K11,-88.15559477,39.883000440000004
IL-RT,RT-K12,-88.15559434,39.882667690000005
IL-RT,RT-K13,-88.1555923,39.88233426
IL-RT,RT-K14,-88.15559252,39.88199999
IL-RT,RT-K15,-88.15559092,39.881666779999996
IL-RT,RT-K16,-88.15558178000002,39.88133309
IL-RT,RT-K17,-88.15557895,39.88098195999999
IL-RT,RT-K18,-88.15557901,39.88064863999999
IL-RT,RT-K19,-88.15557733000001,39.880308979999995
IL-RT,RT-K2,-88.15560648,39.88599731
IL-RT,RT-K3,-88.15560476,39.88566587
IL-RT,RT-K4,-88.15560402,39.88533356
IL-RT,RT-K5,-88.15560175,39.88500153
IL-RT,RT-K6,-88.15559969,39.884669779999996
IL-RT,RT-K7,-88.15559841,39.88433762
IL-RT,RT-K8,-88.15559886,39.884003749999984
IL-RT,RT-K9,-88.15559749,39.88366975999999
IL-RT,RT-L1,-88.15602581000002,39.88634816999999
IL-RT,RT-L10,-88.15601828,39.88333928
IL-RT,RT-L11,-88.15601523,39.88300067000001
IL-RT,RT-L12,-88.15601555,39.88266557
IL-RT,RT-L13,-88.15601407,39.88233445
IL-RT,RT-L14,-88.15601353,39.88200131
IL-RT,RT-L15,-88.1560114,39.881665889999994
IL-RT,RT-L16,-88.15601218,39.88133494
IL-RT,RT-L17,-88.15601176,39.88097904
IL-RT,RT-L18,-88.15600698,39.880644630000006
IL-RT,RT-L19,-88.15600758,39.88031224000001
IL-RT,RT-L2,-88.15602631,39.88601291
IL-RT,RT-L3,-88.15602329,39.885682249999995
IL-RT,RT-L4,-88.15602283,39.88535063
IL-RT,RT-L5,-88.15602391,39.885014029999994
IL-RT,RT-L6,-88.15602164,39.88467754
IL-RT,RT-L7,-88.15602149,39.884342939999996
IL-RT,RT-L8,-88.15602018000001,39.884009939999984
IL-RT,RT-L9,-88.15601981,39.88367361
IL-RT,RT-M1,-88.15626611,39.886355269999996
IL-RT,RT-M10,-88.15625893,39.883348440000006
IL-RT,RT-M11,-88.15625474,39.88301681000001
IL-RT,RT-M12,-88.15625399,39.88268216
IL-RT,RT-M13,-88.15625333,39.88234914999999
IL-RT,RT-M14,-88.15625133,39.88201462
IL-RT,RT-M15,-88.15625062,39.881678289999996
IL-RT,RT-M16,-88.15624892,39.88134524000001
IL-RT,RT-M17,-88.15624931,39.88100213999999
IL-RT,RT-M18,-88.15624719,39.880659849999994
IL-RT,RT-M19,-88.15624553,39.88031920999999
IL-RT,RT-M2,-88.15626419,39.88601871000001
IL-RT,RT-M3,-88.15626378,39.885685349999996
IL-RT,RT-M4,-88.156263,39.88535355
IL-RT,RT-M5,-88.15626162,39.88501928000001
IL-RT,RT-M6,-88.15625954,39.88468570999999
IL-RT,RT-M7,-88.15626129,39.88435165
IL-RT,RT-M8,-88.15625797,39.88401706999999
IL-RT,RT-M9,-88.15625655,39.88368422999999
